INC000002753320;Atrasou;00 02:22:45;7259MOD-SIPCS-ATENDIMENTO;*EMAIL - SIPCS - BOCC - ERRO SAT;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;15/8/2019 14:43:26
INC000002753367;Atrasou;00 09:40:41;7260SLB-CRJNPAPLLX015;HADOOP GRAFANA – CRJNPAPLLX015 - SIORM MONITOR / HAWQ :DELTA;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;18/8/2019 01:34:38
INC000002753574;Atrasou;00 09:52:26;7562APL-SINPC;GRAFANA – HADOOP – SIORM MENSAGENS - MENSAGENS RETIRADAS DO MQ | DELTA 3MIN/ CONEXÕES ALARMADAS;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;18/8/2019 01:32:25
INC000002753585;Atrasou;00 03:16:09;7259INA-CICS-HAPCTS27-PDDF;MONALA 02 - SIPCS - PDDF HAPCTS27 SIPCS CICS HAPCTS27 COM TBR1 STATUS RELEASED;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;18/8/2019 09:12:01
INC000002753725;Atrasou;00 01:15:11;7259SLM-CX0000UX935;*PRODUÇÃO.7259APL-SIGDC - INDISPONIBILIDADE - SERVIDOR UNIX CX0000UX935 NÃO DISPONÍVEL;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;16/8/2019 09:56:16
INC000002753725;Atrasou;00 02:13:55;7259SLM-CX0000UX935;*PRODUÇÃO.7259APL-SIGDC - INDISPONIBILIDADE - SERVIDOR UNIX CX0000UX935 NÃO DISPONÍVEL;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;16/8/2019 09:56:16
INC000002753778;Atrasou;00 02:12:43;7259INA-CICS-H0ACICP2-P5DF;SEMÁFORO - MAINFRAME CONEXÕES CICS -  ERRO: CONEXÃO H0ACICP2-ATMP;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;18/8/2019 07:59:47
INC000002753782;Atrasou;00 01:47:12;7259INA-CICS-H0ACICP6-P5DF;SEMÁFORO - MAINFRAME CONEXÕES CICS -  ERRO: CONEXÃO  H0ACICP6-S1EX;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;18/8/2019 08:25:36
INC000002753892;Atrasou;00 02:56:14;7259MOD-SEPRD-BATCH;SICIP - ABEND NO JOB  CIPE2MVC/0937526;03321/2017_CEPTIBR_CPM_PRO_IEPC005_Inc_ResolucaoD60.;18/8/2019 16:17:46
INC000002753892;Atrasou;00 03:41:05;7259MOD-SEPRD-BATCH;SICIP - ABEND NO JOB  CIPE2MVC/0937526;00547/2017_CEPTIBR_CTI_SUP_IEPC005_Inc_ResolucaoD45.;18/8/2019 16:17:46
